CDS_CODE,ETHNIC,GENDER,E7,E8,E9,E10,E11,E12,EUS,ETOT,D7,D8,D9,D10,D11,D12,DUS,DTOT,YEAR
1.61143E+12,2,F,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,4,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,4,F,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,5,M,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,5,F,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,6,M,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,6,F,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,7,M,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,7,F,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,9,M,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,9,F,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61143E+12,0,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.61143E+12,0,F,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1617
1.61143E+12,2,M,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1617
1.61143E+12,2,F,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,1617
1.61143E+12,3,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61143E+12,3,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61143E+12,4,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61143E+12,5,M,0,0,35,24,37,21,0,117,0,0,0,0,0,1,0,1,1617
1.61143E+12,5,F,0,0,25,31,36,10,0,102,0,0,0,1,0,0,0,1,1617
1.61143E+12,6,M,0,0,10,9,10,7,0,36,0,0,0,0,0,0,0,0,1617
1.61143E+12,6,F,0,0,5,12,7,13,0,37,0,0,0,0,1,1,0,2,1617
1.61143E+12,7,M,0,0,6,3,2,1,0,12,0,0,1,0,0,0,0,1,1617
1.61143E+12,7,F,0,0,2,3,3,1,0,9,0,0,0,0,0,1,0,1,1617
1.61143E+12,9,M,0,0,5,5,2,4,0,16,0,0,0,0,0,0,0,0,1617
1.61143E+12,9,F,0,0,1,3,2,1,0,7,0,0,0,0,0,0,0,0,1617
1.61143E+12,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1617
1.61143E+12,0,F,0,0,2,0,1,1,0,4,0,0,0,0,0,0,0,0,1617
1.61143E+12,1,M,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,1617
1.61143E+12,1,F,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1617
1.61143E+12,2,M,0,0,19,27,27,32,0,105,0,0,0,0,0,2,0,2,1617
1.61143E+12,2,F,0,0,25,36,36,46,0,143,0,0,0,0,1,2,0,3,1617
1.61143E+12,3,M,0,0,1,0,0,2,0,3,0,0,0,0,0,1,0,1,1617
1.61143E+12,3,F,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,1617
1.61143E+12,4,M,0,0,1,3,3,4,0,11,0,0,0,0,0,1,0,1,1617
1.61143E+12,4,F,0,0,1,3,4,7,0,15,0,0,0,0,0,0,0,0,1617
1.61143E+12,5,M,0,0,97,73,76,81,0,327,0,0,2,0,0,16,0,18,1617
1.61143E+12,5,F,0,0,95,66,101,76,0,338,0,0,0,0,1,10,0,11,1617
1.61143E+12,6,M,0,0,62,56,56,58,0,232,0,0,0,1,0,12,0,13,1617
1.61143E+12,6,F,0,0,68,68,64,81,0,281,0,0,0,0,0,6,0,6,1617
1.61143E+12,7,M,0,0,162,141,149,170,0,622,0,0,0,0,1,15,0,16,1617
1.61143E+12,7,F,0,0,142,154,151,137,0,584,0,0,1,0,0,7,0,8,1617
1.61143E+12,9,M,0,0,44,36,32,38,1,151,0,0,0,0,0,5,0,5,1617
1.61143E+12,9,F,0,0,53,43,47,47,0,190,0,0,0,0,0,4,0,4,1617
1.61143E+12,2,M,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,3,1617
1.61143E+12,2,F,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1617
1.61143E+12,5,M,0,0,0,0,1,6,0,7,0,0,0,0,0,1,0,1,1617
1.61143E+12,5,F,0,0,0,0,1,4,0,5,0,0,0,0,0,2,0,2,1617
1.61143E+12,6,M,0,0,0,0,9,15,0,24,0,0,0,0,1,9,0,10,1617
1.61143E+12,6,F,0,0,0,1,2,14,0,17,0,0,0,0,0,12,0,12,1617
1.61143E+12,7,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61143E+12,9,M,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1617
1.61143E+12,9,F,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,1617
1.61144E+12,1,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,2,M,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,2,F,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,3,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,4,M,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,4,F,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,5,M,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,5,F,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,6,M,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,6,F,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,7,M,95,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,7,F,81,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,9,M,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,9,F,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,2,M,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,2,F,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,3,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,3,F,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,4,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,4,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,5,M,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,5,F,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,6,M,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,6,F,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,7,M,41,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1617
1.61144E+12,7,F,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,9,M,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,9,F,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,1,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,2,M,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,2,F,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,4,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,4,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,5,M,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,5,F,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,6,M,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,6,F,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,7,M,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,7,F,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,9,M,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61144E+12,9,F,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.6115E+12,0,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,5,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,5,F,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,7,M,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1617
1.6115E+12,7,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,0,M,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,2,M,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1617
1.6115E+12,2,F,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,5,M,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1617
1.6115E+12,6,F,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,7,M,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1617
1.6115E+12,7,F,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1617
1.6115E+12,9,F,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1617
1.6115E+12,0,M,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,1617
1.6115E+12,0,F,0,0,5,0,0,2,0,7,0,0,0,0,0,0,0,0,1617
1.6115E+12,1,M,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1617
1.6115E+12,1,F,0,0,5,1,2,1,0,9,0,0,0,0,0,0,0,0,1617
1.6115E+12,2,M,0,0,97,100,106,79,0,382,0,0,0,0,0,2,0,2,1617
1.6115E+12,2,F,0,0,85,85,123,86,0,379,0,0,0,0,0,0,0,0,1617
1.6115E+12,3,M,0,0,3,1,0,1,0,5,0,0,0,0,0,1,0,1,1617
1.6115E+12,3,F,0,0,3,2,0,4,0,9,0,0,0,0,0,0,0,0,1617
1.6115E+12,4,M,0,0,17,19,17,24,0,77,0,0,0,0,0,0,0,0,1617
1.6115E+12,4,F,0,0,18,15,15,15,0,63,0,0,0,0,0,0,0,0,1617
1.6115E+12,5,M,0,0,86,76,81,82,0,325,0,0,0,1,0,1,0,2,1617
1.6115E+12,5,F,0,0,104,101,69,79,0,353,0,0,0,0,0,0,0,0,1617
1.6115E+12,6,M,0,0,18,26,20,28,0,92,0,0,0,0,0,0,0,0,1617
1.6115E+12,6,F,0,0,25,28,36,27,0,116,0,0,0,0,0,0,0,0,1617
1.6115E+12,7,M,0,0,108,102,87,117,0,414,0,0,0,0,0,1,0,1,1617
1.6115E+12,7,F,0,0,113,101,107,102,0,423,0,0,0,0,0,0,0,0,1617
1.6115E+12,9,M,0,0,31,36,21,23,0,111,0,0,0,0,0,0,0,0,1617
1.6115E+12,9,F,0,0,32,36,34,41,0,143,0,0,0,0,0,0,0,0,1617
1.6115E+12,5,M,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1617
1.6115E+12,7,M,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,7,F,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1617
1.6115E+12,0,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,1,F,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1617
1.6115E+12,2,M,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1617
1.6115E+12,2,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,3,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.6115E+12,5,M,0,0,0,2,13,25,0,40,0,0,0,0,0,2,0,2,1617
1.6115E+12,5,F,0,0,0,3,8,10,0,21,0,0,0,0,0,2,0,2,1617
1.6115E+12,6,M,0,0,0,1,4,1,0,6,0,0,0,0,0,0,0,0,1617
1.6115E+12,6,F,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1617
1.6115E+12,7,M,0,0,0,2,6,9,0,17,0,0,0,0,1,1,0,2,1617
1.6115E+12,7,F,0,0,0,0,5,9,0,14,0,0,0,0,0,1,0,1,1617
1.6115E+12,9,M,0,0,0,0,4,2,0,6,0,0,0,0,0,1,0,1,1617
1.6115E+12,9,F,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1617
1.61151E+12,0,M,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,0,F,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,1,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,2,M,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,2,F,36,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,3,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,3,F,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,4,M,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,4,F,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,5,M,21,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1617
1.61151E+12,5,F,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,6,M,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,6,F,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,7,M,39,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,7,F,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,9,M,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,9,F,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,0,F,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,2,M,53,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,2,F,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,3,M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,3,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,4,M,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,4,F,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,5,M,52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,5,F,56,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,6,M,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,6,F,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,7,M,51,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,7,F,64,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,9,M,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61151E+12,9,F,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61168E+12,0,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.61168E+12,2,M,0,0,5,3,4,5,0,17,0,0,0,0,0,0,0,0,1617
1.61168E+12,2,F,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,1617
1.61168E+12,3,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.61168E+12,4,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61168E+12,4,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61168E+12,5,M,0,0,4,6,1,4,0,15,0,0,0,0,0,0,0,0,1617
1.61168E+12,5,F,0,0,7,6,5,0,0,18,0,0,0,0,0,0,0,0,1617
1.61168E+12,6,M,0,0,15,14,7,10,0,46,0,0,0,0,0,0,0,0,1617
1.61168E+12,6,F,0,0,13,12,13,10,0,48,0,0,0,0,0,0,0,0,1617
1.61168E+12,7,M,0,0,5,4,2,3,0,14,0,0,0,0,0,0,0,0,1617
1.61168E+12,7,F,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1617
1.61168E+12,9,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.61168E+12,9,F,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,1617
1.61169E+12,1,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61169E+12,2,M,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61169E+12,2,F,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61169E+12,3,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61169E+12,5,M,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61169E+12,5,F,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61169E+12,6,M,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61169E+12,6,F,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61169E+12,7,M,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61169E+12,9,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,M,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,F,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,5,M,0,0,0,1,0,2,0,3,0,0,0,0,0,1,0,1,1617
1.61176E+12,5,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,6,M,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,6,F,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,7,M,0,0,2,1,1,4,0,8,0,0,0,0,0,0,0,0,1617
1.61176E+12,7,F,0,0,0,1,2,3,0,6,0,0,0,0,0,0,0,0,1617
1.61176E+12,9,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,M,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,F,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,M,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,5,M,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,5,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,6,M,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,6,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,7,M,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,1617
1.61176E+12,7,F,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,1,1617
1.61176E+12,9,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,1,M,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1617
1.61176E+12,1,F,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,M,0,0,161,182,141,155,0,639,0,0,0,0,0,2,0,2,1617
1.61176E+12,2,F,0,0,183,155,152,126,0,616,0,0,0,0,0,1,0,1,1617
1.61176E+12,3,M,0,0,3,2,2,4,0,11,0,0,0,0,0,0,0,0,1617
1.61176E+12,3,F,0,0,1,2,0,4,0,7,0,0,0,1,0,0,0,1,1617
1.61176E+12,4,M,0,0,32,26,34,29,0,121,0,0,0,0,0,1,0,1,1617
1.61176E+12,4,F,0,0,35,25,30,31,0,121,0,0,0,0,1,0,0,1,1617
1.61176E+12,5,M,0,0,31,31,25,26,0,113,0,0,0,0,0,0,0,0,1617
1.61176E+12,5,F,0,0,32,23,25,25,0,105,0,0,0,0,0,0,0,0,1617
1.61176E+12,6,M,0,0,8,13,11,9,0,41,0,0,0,0,0,0,0,0,1617
1.61176E+12,6,F,0,0,12,9,12,12,0,45,0,0,0,0,0,0,0,0,1617
1.61176E+12,7,M,0,0,45,49,39,38,0,171,0,0,0,0,0,0,0,0,1617
1.61176E+12,7,F,0,0,30,35,33,44,0,142,0,0,0,0,0,0,0,0,1617
1.61176E+12,9,M,0,0,8,14,6,4,0,32,0,0,0,0,0,0,0,0,1617
1.61176E+12,9,F,0,0,20,6,4,1,0,31,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,M,0,0,0,0,5,7,0,12,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,F,0,0,0,0,1,3,0,4,0,0,0,0,0,2,0,2,1617
1.61176E+12,3,M,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,M,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,F,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1617
1.61176E+12,5,M,0,0,0,4,10,33,0,47,0,0,0,0,0,11,0,11,1617
1.61176E+12,5,F,0,0,0,0,11,29,0,40,0,0,0,0,0,7,0,7,1617
1.61176E+12,6,M,0,0,0,0,2,5,0,7,0,0,0,0,0,2,0,2,1617
1.61176E+12,6,F,0,0,0,0,3,3,0,6,0,0,0,0,0,1,0,1,1617
1.61176E+12,7,M,0,0,0,0,7,12,0,19,0,0,1,0,0,2,0,3,1617
1.61176E+12,7,F,0,0,0,0,4,10,0,14,0,0,0,0,0,4,0,4,1617
1.61176E+12,9,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,9,F,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1617
1.61176E+12,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1617
1.61176E+12,2,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,3,F,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,F,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,5,M,0,0,0,0,2,2,0,4,0,0,0,0,0,1,0,1,1617
1.61176E+12,5,F,0,0,0,5,0,1,0,6,0,0,0,0,0,1,0,1,1617
1.61176E+12,6,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,6,F,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,7,M,0,0,1,0,2,3,0,6,0,0,0,0,0,1,0,1,1617
1.61176E+12,7,F,0,0,0,2,2,1,0,5,0,0,0,0,0,2,0,2,1617
1.61176E+12,9,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,M,5,12,9,11,8,6,0,34,0,0,0,0,1,0,0,1,1617
1.61176E+12,2,F,0,2,5,10,10,12,0,37,0,0,0,0,0,0,0,0,1617
1.61176E+12,3,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,3,F,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,M,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,F,1,2,0,1,1,1,0,3,0,0,0,0,0,0,0,0,1617
1.61176E+12,5,M,2,3,6,1,7,4,0,18,0,0,0,0,0,1,0,1,1617
1.61176E+12,5,F,5,4,3,7,11,3,0,24,0,0,0,0,0,0,0,0,1617
1.61176E+12,6,M,2,0,2,0,1,0,0,3,0,0,0,0,0,1,0,1,1617
1.61176E+12,6,F,1,0,0,0,2,1,0,3,1,0,0,0,0,0,0,0,1617
1.61176E+12,7,M,2,7,4,5,5,8,0,22,0,0,0,0,0,1,0,1,1617
1.61176E+12,7,F,3,1,2,9,11,7,0,29,0,0,0,0,0,0,0,0,1617
1.61176E+12,9,M,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1617
1.61176E+12,9,F,2,0,3,1,2,0,0,6,0,0,0,0,0,0,0,0,1617
1.61176E+12,1,M,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1617
1.61176E+12,1,F,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,M,0,0,201,175,228,151,0,755,0,0,0,0,0,3,0,3,1617
1.61176E+12,2,F,0,0,220,192,195,149,0,756,0,0,0,0,1,0,0,1,1617
1.61176E+12,3,M,0,0,0,1,0,4,0,5,0,0,0,0,0,0,0,0,1617
1.61176E+12,3,F,0,0,1,2,1,2,0,6,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,M,0,0,17,10,8,12,0,47,0,0,0,0,0,0,0,0,1617
1.61176E+12,4,F,0,0,12,15,10,24,0,61,0,0,0,0,0,0,0,0,1617
1.61176E+12,5,M,0,0,20,24,32,29,0,105,0,0,0,0,0,0,0,0,1617
1.61176E+12,5,F,0,0,35,28,30,26,0,119,0,0,0,0,0,1,0,1,1617
1.61176E+12,6,M,0,0,4,4,2,3,0,13,0,0,0,0,0,0,0,0,1617
1.61176E+12,6,F,0,0,7,4,9,5,0,25,0,0,0,0,0,0,0,0,1617
1.61176E+12,7,M,0,0,34,27,51,46,0,158,0,0,0,0,0,0,0,0,1617
1.61176E+12,7,F,0,0,35,39,44,40,0,158,0,0,0,0,0,1,0,1,1617
1.61176E+12,9,M,0,0,5,9,5,1,0,20,0,0,0,0,0,0,0,0,1617
1.61176E+12,9,F,0,0,5,4,4,3,0,16,0,0,0,0,0,0,0,0,1617
1.61176E+12,0,F,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,1,M,0,0,1,1,3,1,0,6,0,0,0,0,0,0,0,0,1617
1.61176E+12,1,F,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1617
1.61176E+12,2,M,0,0,40,31,42,55,0,168,0,0,0,0,0,1,0,1,1617
1.61176E+12,2,F,0,0,40,37,43,43,0,163,0,0,0,0,0,1,0,1,1617
1.61176E+12,3,M,0,0,1,3,1,3,0,8,0,0,0,0,0,0,0,0,1617
